"datetime";"latitude";"longitude";"sensor_type";"value"
2022-01-02 12:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-02 12:00:00.000;43.77451166666667;11.255278333333333;PM2.5;11.0
2022-01-02 13:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-02 13:00:00.000;43.77451166666667;11.255278333333333;PM2.5;15.0
2022-01-02 13:00:00.000;43.77451166666667;11.255278333333333;PM10;18.0
2022-01-02 13:00:00.000;43.77451166666667;11.255278333333333;T;11.399999618530273
2022-01-02 14:00:00.000;43.77451166666667;11.255278333333333;T;11.699999809265137
2022-01-02 14:00:00.000;43.77451166666667;11.255278333333333;PM10;19.0
2022-01-02 14:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-02 14:00:00.000;43.77451166666667;11.255278333333333;PM2.5;15.0
2022-01-02 15:00:00.000;43.77451166666667;11.255278333333333;T;12.199999809265137
2022-01-02 15:00:00.000;43.77451166666667;11.255278333333333;PM2.5;17.0
2022-01-02 15:00:00.000;43.77451166666667;11.255278333333333;PM10;21.0
2022-01-02 15:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-02 16:00:00.000;43.77451166666667;11.255278333333333;PM10;19.0
2022-01-02 16:00:00.000;43.77451166666667;11.255278333333333;PM2.5;14.0
2022-01-02 16:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-02 16:00:00.000;43.77451166666667;11.255278333333333;T;12.399999618530273
2022-01-02 17:00:00.000;43.77451166666667;11.255278333333333;PM10;14.0
2022-01-02 17:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-02 17:00:00.000;43.77451166666667;11.255278333333333;PM2.5;11.0
2022-01-02 17:00:00.000;43.77451166666667;11.255278333333333;T;11.600000381469727
2022-01-02 18:00:00.000;43.77451166666667;11.255278333333333;PM10;33.0
2022-01-02 18:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-02 18:00:00.000;43.77451166666667;11.255278333333333;T;11.600000381469727
2022-01-02 18:00:00.000;43.77451166666667;11.255278333333333;PM2.5;30.0
2022-01-02 19:00:00.000;43.77451166666667;11.255278333333333;PM2.5;11.0
2022-01-02 19:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-02 19:00:00.000;43.77451166666667;11.255278333333333;PM10;15.0
2022-01-02 19:00:00.000;43.77451166666667;11.255278333333333;T;11.800000190734863
2022-01-02 20:00:00.000;43.77451166666667;11.255278333333333;PM2.5;12.0
2022-01-02 20:00:00.000;43.77451166666667;11.255278333333333;T;11.800000190734863
2022-01-02 20:00:00.000;43.77451166666667;11.255278333333333;PM10;15.0
2022-01-02 20:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-02 21:00:00.000;43.77451166666667;11.255278333333333;PM10;22.0
2022-01-02 21:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-02 21:00:00.000;43.77451166666667;11.255278333333333;PM2.5;17.0
2022-01-02 21:00:00.000;43.77451166666667;11.255278333333333;T;11.899999618530273
2022-01-02 22:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-02 22:00:00.000;43.77451166666667;11.255278333333333;PM2.5;12.0
2022-01-02 22:00:00.000;43.77451166666667;11.255278333333333;PM10;14.0
2022-01-02 22:00:00.000;43.77451166666667;11.255278333333333;T;11.899999618530273
2022-01-02 23:00:00.000;43.77451166666667;11.255278333333333;T;11.699999809265137
2022-01-02 23:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-02 23:00:00.000;43.77451166666667;11.255278333333333;PM2.5;9.0
2022-01-02 23:00:00.000;43.77451166666667;11.255278333333333;PM10;10.0
2022-01-03 00:00:00.000;43.77451166666667;11.255278333333333;PM10;11.0
2022-01-03 00:00:00.000;43.77451166666667;11.255278333333333;T;11.300000190734863
2022-01-03 00:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 00:00:00.000;43.77451166666667;11.255278333333333;PM2.5;10.0
2022-01-03 01:00:00.000;43.77451166666667;11.255278333333333;PM10;9.0
2022-01-03 01:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 01:00:00.000;43.77451166666667;11.255278333333333;PM2.5;8.0
2022-01-03 01:00:00.000;43.77451166666667;11.255278333333333;T;11.399999618530273
2022-01-03 02:00:00.000;43.77451166666667;11.255278333333333;PM10;12.0
2022-01-03 02:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 02:00:00.000;43.77451166666667;11.255278333333333;PM2.5;10.0
2022-01-03 02:00:00.000;43.77451166666667;11.255278333333333;T;11.100000381469727
2022-01-03 03:00:00.000;43.77451166666667;11.255278333333333;PM2.5;7.0
2022-01-03 03:00:00.000;43.77451166666667;11.255278333333333;T;11.5
2022-01-03 03:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 03:00:00.000;43.77451166666667;11.255278333333333;PM10;8.0
2022-01-03 04:00:00.000;43.77451166666667;11.255278333333333;PM2.5;7.0
2022-01-03 04:00:00.000;43.77451166666667;11.255278333333333;T;11.199999809265137
2022-01-03 04:00:00.000;43.77451166666667;11.255278333333333;PM10;9.0
2022-01-03 04:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 05:00:00.000;43.77451166666667;11.255278333333333;T;11.199999809265137
2022-01-03 05:00:00.000;43.77451166666667;11.255278333333333;PM2.5;8.0
2022-01-03 05:00:00.000;43.77451166666667;11.255278333333333;PM10;10.0
2022-01-03 05:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 06:00:00.000;43.77451166666667;11.255278333333333;PM10;8.0
2022-01-03 06:00:00.000;43.77451166666667;11.255278333333333;T;11.300000190734863
2022-01-03 06:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 06:00:00.000;43.77451166666667;11.255278333333333;PM2.5;7.0
2022-01-03 07:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 07:00:00.000;43.77451166666667;11.255278333333333;PM2.5;7.0
2022-01-03 07:00:00.000;43.77451166666667;11.255278333333333;PM10;8.0
2022-01-03 07:00:00.000;43.77451166666667;11.255278333333333;T;11.399999618530273
2022-01-03 08:00:00.000;43.77451166666667;11.255278333333333;PM2.5;7.0
2022-01-03 08:00:00.000;43.77451166666667;11.255278333333333;T;11.5
2022-01-03 08:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 08:00:00.000;43.77451166666667;11.255278333333333;PM10;10.0
2022-01-03 09:00:00.000;43.77451166666667;11.255278333333333;T;11.600000381469727
2022-01-03 09:00:00.000;43.77451166666667;11.255278333333333;PM10;9.0
2022-01-03 09:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 09:00:00.000;43.77451166666667;11.255278333333333;PM2.5;8.0
2022-01-03 10:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 10:00:00.000;43.77451166666667;11.255278333333333;PM2.5;7.0
2022-01-03 10:00:00.000;43.77451166666667;11.255278333333333;T;11.899999618530273
2022-01-03 10:00:00.000;43.77451166666667;11.255278333333333;PM10;9.0
2022-01-03 11:00:00.000;43.77451166666667;11.255278333333333;PM10;7.0
2022-01-03 11:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 11:00:00.000;43.77451166666667;11.255278333333333;PM2.5;5.0
2022-01-03 11:00:00.000;43.77451166666667;11.255278333333333;T;12.0
2022-01-03 12:00:00.000;43.77451166666667;11.255278333333333;T;12.100000381469727
2022-01-03 12:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 12:00:00.000;43.77451166666667;11.255278333333333;PM2.5;8.0
2022-01-03 12:00:00.000;43.77451166666667;11.255278333333333;PM10;10.0
2022-01-03 13:00:00.000;43.77451166666667;11.255278333333333;PM10;10.0
2022-01-03 13:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 13:00:00.000;43.77451166666667;11.255278333333333;PM2.5;8.0
2022-01-03 13:00:00.000;43.77451166666667;11.255278333333333;T;12.399999618530273
2022-01-03 14:00:00.000;43.77451166666667;11.255278333333333;PM2.5;10.0
2022-01-03 14:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 14:00:00.000;43.77451166666667;11.255278333333333;T;13.5
2022-01-03 14:00:00.000;43.77451166666667;11.255278333333333;PM10;15.0
2022-01-03 15:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 15:00:00.000;43.77451166666667;11.255278333333333;PM2.5;8.0
2022-01-03 15:00:00.000;43.77451166666667;11.255278333333333;T;14.600000381469727
2022-01-03 15:00:00.000;43.77451166666667;11.255278333333333;PM10;13.0
2022-01-03 16:00:00.000;43.77451166666667;11.255278333333333;PM2.5;5.0
2022-01-03 16:00:00.000;43.77451166666667;11.255278333333333;T;13.5
2022-01-03 16:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 16:00:00.000;43.77451166666667;11.255278333333333;PM10;8.0
2022-01-03 17:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 17:00:00.000;43.77451166666667;11.255278333333333;T;13.300000190734863
2022-01-03 17:00:00.000;43.77451166666667;11.255278333333333;PM10;8.0
2022-01-03 17:00:00.000;43.77451166666667;11.255278333333333;PM2.5;5.0
2022-01-03 18:00:00.000;43.77451166666667;11.255278333333333;PM2.5;18.0
2022-01-03 18:00:00.000;43.77451166666667;11.255278333333333;PM10;32.0
2022-01-03 18:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 18:00:00.000;43.77451166666667;11.255278333333333;T;13.0
2022-01-03 19:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 19:00:00.000;43.77451166666667;11.255278333333333;PM10;9.0
2022-01-03 19:00:00.000;43.77451166666667;11.255278333333333;PM2.5;7.0
2022-01-03 19:00:00.000;43.77451166666667;11.255278333333333;T;13.0
2022-01-03 20:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 20:00:00.000;43.77451166666667;11.255278333333333;PM2.5;9.0
2022-01-03 20:00:00.000;43.77451166666667;11.255278333333333;PM10;12.0
2022-01-03 20:00:00.000;43.77451166666667;11.255278333333333;T;12.300000190734863
2022-01-03 21:00:00.000;43.77451166666667;11.255278333333333;PM2.5;6.0
2022-01-03 21:00:00.000;43.77451166666667;11.255278333333333;T;11.800000190734863
2022-01-03 21:00:00.000;43.77451166666667;11.255278333333333;PM10;11.0
2022-01-03 21:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 22:00:00.000;43.77451166666667;11.255278333333333;PM2.5;6.0
2022-01-03 22:00:00.000;43.77451166666667;11.255278333333333;PM10;10.0
2022-01-03 22:00:00.000;43.77451166666667;11.255278333333333;T;11.899999618530273
2022-01-03 22:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 23:00:00.000;43.77451166666667;11.255278333333333;T;12.0
2022-01-03 23:00:00.000;43.77451166666667;11.255278333333333;PM2.5;7.0
2022-01-03 23:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-03 23:00:00.000;43.77451166666667;11.255278333333333;PM10;11.0
2022-01-04 00:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 00:00:00.000;43.77451166666667;11.255278333333333;T;11.699999809265137
2022-01-04 00:00:00.000;43.77451166666667;11.255278333333333;PM2.5;5.0
2022-01-04 00:00:00.000;43.77451166666667;11.255278333333333;PM10;11.0
2022-01-04 01:00:00.000;43.77451166666667;11.255278333333333;PM2.5;6.0
2022-01-04 01:00:00.000;43.77451166666667;11.255278333333333;PM10;11.0
2022-01-04 01:00:00.000;43.77451166666667;11.255278333333333;T;11.800000190734863
2022-01-04 01:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 02:00:00.000;43.77451166666667;11.255278333333333;PM2.5;6.0
2022-01-04 02:00:00.000;43.77451166666667;11.255278333333333;PM10;10.0
2022-01-04 02:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 02:00:00.000;43.77451166666667;11.255278333333333;T;11.5
2022-01-04 03:00:00.000;43.77451166666667;11.255278333333333;PM2.5;4.0
2022-01-04 03:00:00.000;43.77451166666667;11.255278333333333;PM10;10.0
2022-01-04 03:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 03:00:00.000;43.77451166666667;11.255278333333333;T;11.699999809265137
2022-01-04 04:00:00.000;43.77451166666667;11.255278333333333;T;12.300000190734863
2022-01-04 04:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 04:00:00.000;43.77451166666667;11.255278333333333;PM10;9.0
2022-01-04 04:00:00.000;43.77451166666667;11.255278333333333;PM2.5;3.0
2022-01-04 05:00:00.000;43.77451166666667;11.255278333333333;PM10;12.0
2022-01-04 05:00:00.000;43.77451166666667;11.255278333333333;PM2.5;4.0
2022-01-04 05:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 05:00:00.000;43.77451166666667;11.255278333333333;T;12.399999618530273
2022-01-04 06:00:00.000;43.77451166666667;11.255278333333333;PM10;11.0
2022-01-04 06:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 06:00:00.000;43.77451166666667;11.255278333333333;T;12.300000190734863
2022-01-04 06:00:00.000;43.77451166666667;11.255278333333333;PM2.5;4.0
2022-01-04 07:00:00.000;43.77451166666667;11.255278333333333;PM2.5;4.0
2022-01-04 07:00:00.000;43.77451166666667;11.255278333333333;RH;99.80000305175781
2022-01-04 07:00:00.000;43.77451166666667;11.255278333333333;T;12.699999809265137
2022-01-04 07:00:00.000;43.77451166666667;11.255278333333333;PM10;10.0
2022-01-04 08:00:00.000;43.77451166666667;11.255278333333333;T;12.699999809265137
2022-01-04 08:00:00.000;43.77451166666667;11.255278333333333;PM10;14.0
2022-01-04 08:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 08:00:00.000;43.77451166666667;11.255278333333333;PM2.5;4.0
2022-01-04 09:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 09:00:00.000;43.77451166666667;11.255278333333333;PM10;13.0
2022-01-04 09:00:00.000;43.77451166666667;11.255278333333333;T;13.100000381469727
2022-01-04 09:00:00.000;43.77451166666667;11.255278333333333;PM2.5;4.0
2022-01-04 10:00:00.000;43.77451166666667;11.255278333333333;PM2.5;4.0
2022-01-04 10:00:00.000;43.77451166666667;11.255278333333333;T;12.300000190734863
2022-01-04 10:00:00.000;43.77451166666667;11.255278333333333;PM10;11.0
2022-01-04 10:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 11:00:00.000;43.77451166666667;11.255278333333333;PM10;12.0
2022-01-04 11:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 11:00:00.000;43.77451166666667;11.255278333333333;PM2.5;5.0
2022-01-04 11:00:00.000;43.77451166666667;11.255278333333333;T;12.699999809265137
2022-01-04 12:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 12:00:00.000;43.77451166666667;11.255278333333333;PM2.5;6.0
2022-01-04 12:00:00.000;43.77451166666667;11.255278333333333;PM10;12.0
2022-01-04 12:00:00.000;43.77451166666667;11.255278333333333;T;13.899999618530273
2022-01-04 13:00:00.000;43.77451166666667;11.255278333333333;T;13.800000190734863
2022-01-04 13:00:00.000;43.77451166666667;11.255278333333333;PM10;13.0
2022-01-04 13:00:00.000;43.77451166666667;11.255278333333333;PM2.5;5.0
2022-01-04 13:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 14:00:00.000;43.77451166666667;11.255278333333333;PM10;34.0
2022-01-04 14:00:00.000;43.77451166666667;11.255278333333333;T;14.699999809265137
2022-01-04 14:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 14:00:00.000;43.77451166666667;11.255278333333333;PM2.5;20.0
2022-01-04 15:00:00.000;43.77451166666667;11.255278333333333;PM2.5;3.0
2022-01-04 15:00:00.000;43.77451166666667;11.255278333333333;RH;99.80000305175781
2022-01-04 15:00:00.000;43.77451166666667;11.255278333333333;PM10;9.0
2022-01-04 15:00:00.000;43.77451166666667;11.255278333333333;T;14.399999618530273
2022-01-04 16:00:00.000;43.77451166666667;11.255278333333333;RH;99.19999694824219
2022-01-04 16:00:00.000;43.77451166666667;11.255278333333333;PM10;6.0
2022-01-04 16:00:00.000;43.77451166666667;11.255278333333333;T;14.0
2022-01-04 16:00:00.000;43.77451166666667;11.255278333333333;PM2.5;3.0
2022-01-04 17:00:00.000;43.77451166666667;11.255278333333333;PM2.5;3.0
2022-01-04 17:00:00.000;43.77451166666667;11.255278333333333;RH;98.5
2022-01-04 17:00:00.000;43.77451166666667;11.255278333333333;T;13.899999618530273
2022-01-04 17:00:00.000;43.77451166666667;11.255278333333333;PM10;8.0
2022-01-04 18:00:00.000;43.77451166666667;11.255278333333333;PM10;10.0
2022-01-04 18:00:00.000;43.77451166666667;11.255278333333333;RH;98.9000015258789
2022-01-04 18:00:00.000;43.77451166666667;11.255278333333333;PM2.5;4.0
2022-01-04 18:00:00.000;43.77451166666667;11.255278333333333;T;13.600000381469727
2022-01-04 19:00:00.000;43.77451166666667;11.255278333333333;T;13.600000381469727
2022-01-04 19:00:00.000;43.77451166666667;11.255278333333333;RH;99.5999984741211
2022-01-04 19:00:00.000;43.77451166666667;11.255278333333333;PM2.5;6.0
2022-01-04 19:00:00.000;43.77451166666667;11.255278333333333;PM10;12.0
2022-01-04 20:00:00.000;43.77451166666667;11.255278333333333;T;12.399999618530273
2022-01-04 20:00:00.000;43.77451166666667;11.255278333333333;PM10;12.0
2022-01-04 20:00:00.000;43.77451166666667;11.255278333333333;PM2.5;7.0
2022-01-04 20:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 21:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 21:00:00.000;43.77451166666667;11.255278333333333;T;12.300000190734863
2022-01-04 21:00:00.000;43.77451166666667;11.255278333333333;PM10;13.0
2022-01-04 21:00:00.000;43.77451166666667;11.255278333333333;PM2.5;9.0
2022-01-04 22:00:00.000;43.77451166666667;11.255278333333333;T;13.199999809265137
2022-01-04 22:00:00.000;43.77451166666667;11.255278333333333;PM10;12.0
2022-01-04 22:00:00.000;43.77451166666667;11.255278333333333;PM2.5;6.0
2022-01-04 22:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 23:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-04 23:00:00.000;43.77451166666667;11.255278333333333;T;13.100000381469727
2022-01-04 23:00:00.000;43.77451166666667;11.255278333333333;PM10;9.0
2022-01-04 23:00:00.000;43.77451166666667;11.255278333333333;PM2.5;2.0
2022-01-05 00:00:00.000;43.77451166666667;11.255278333333333;T;12.699999809265137
2022-01-05 00:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-05 00:00:00.000;43.77451166666667;11.255278333333333;PM2.5;2.0
2022-01-05 00:00:00.000;43.77451166666667;11.255278333333333;PM10;7.0
2022-01-05 01:00:00.000;43.77451166666667;11.255278333333333;PM10;6.0
2022-01-05 01:00:00.000;43.77451166666667;11.255278333333333;T;12.899999618530273
2022-01-05 01:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-05 01:00:00.000;43.77451166666667;11.255278333333333;PM2.5;2.0
2022-01-05 02:00:00.000;43.77451166666667;11.255278333333333;PM2.5;2.0
2022-01-05 02:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-05 02:00:00.000;43.77451166666667;11.255278333333333;T;13.100000381469727
2022-01-05 02:00:00.000;43.77451166666667;11.255278333333333;PM10;7.0
2022-01-05 03:00:00.000;43.77451166666667;11.255278333333333;T;13.399999618530273
2022-01-05 03:00:00.000;43.77451166666667;11.255278333333333;PM2.5;2.0
2022-01-05 03:00:00.000;43.77451166666667;11.255278333333333;PM10;7.0
2022-01-05 03:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-05 04:00:00.000;43.77451166666667;11.255278333333333;T;13.5
2022-01-05 04:00:00.000;43.77451166666667;11.255278333333333;PM2.5;2.0
2022-01-05 04:00:00.000;43.77451166666667;11.255278333333333;PM10;11.0
2022-01-05 04:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-05 05:00:00.000;43.77451166666667;11.255278333333333;T;13.600000381469727
2022-01-05 05:00:00.000;43.77451166666667;11.255278333333333;PM2.5;2.0
2022-01-05 05:00:00.000;43.77451166666667;11.255278333333333;RH;99.9000015258789
2022-01-05 05:00:00.000;43.77451166666667;11.255278333333333;PM10;7.0
2022-01-05 06:00:00.000;43.77451166666667;11.255278333333333;RH;99.80000305175781
2022-01-05 06:00:00.000;43.77451166666667;11.255278333333333;PM2.5;2.0
2022-01-05 06:00:00.000;43.77451166666667;11.255278333333333;PM10;8.0
